clip_id,minADE,parquet_index
95cc05e7-f8b1-4768-bf3b-9334ab2a5725,1.1053135,185
96257f86-497e-444f-9673-6e75a7e0dcc8,1.6902351,186
96517a6e-b12b-4e1c-814c-48a4390a62c8,0.5370771,187
9902d97b-86f8-4f64-94cb-ac6d60ca9cd7,1.8899834,188
994af02f-895d-4302-9f86-d5412e2a5658,0.4336248,189
9affb44a-8dda-4569-8be3-5c0fa088124f,2.4128354,190
9b8da3a0-ab1b-4cfd-87d2-f6e792655777,5.0074167,191
9b9fdbfb-17c0-4c66-9ffe-a0c8cd4c4497,2.0773096,192
9d050ebc-e2ae-4d17-9942-5c3bea25a864,4.4250383,193
9e3336bf-f7b1-4e9d-ac91-5002f0144dd1,0.8718897,194
9f029674-9bc1-43fd-8259-5de0b4c98bf1,0.9309947,195
9f51749e-db3e-4344-821b-93fc313a9e59,0.0039073364,196
a05418e0-4761-4016-91e6-cbe20b6ed6b5,0.0021935438,197
a19e8f2a-e7b5-4273-a58f-0b26e34df7f4,1.8105497,198
a2aaf50f-08f9-45f0-8585-607ae06a914d,2.378511,199
a382ab2b-f052-46e0-9747-369045cf471a,1.5811589,200
a459ccb7-bda2-407b-8600-cde263e7f2ac,2.887704,201
ab60f543-54b6-40cb-be09-f97fd4214787,7.039463,202
acdca4a4-0379-4bb6-853d-2b74604077e7,2.283307,203
affe3f8b-b2ee-4f50-b12c-4def46abcedf,0.462142,204
b1423545-3953-4c8a-8fa0-2c352f79287d,0.8342078,205
b5693a46-67da-4fd8-9c46-e39d6eaa6fb6,1.0251427,206
b95c7016-0a35-4516-9ae7-28fcf4631013,1.2579937,207
b9af6010-e1e7-4ad6-bf56-364d99ec2bc9,0.9150471,208
be0e7715-513f-4116-ada4-86ab27719d68,1.6663247,209
bf3280f5-b178-4b17-9a00-0a02a3748a60,2.222523,210
c2734c6b-88db-4986-b09f-896b0f611fd7,1.3994677,211
c2d23236-3b36-4994-bea3-7a9010bf98ef,0.0007482401,212
c3fef3c2-d7fa-46e7-b191-c60e02ab8926,1.5977603,213
c59c9175-7c19-4f24-89d1-f8dbef8b3393,1.2875714,214
cb4f5d7a-4e76-4afc-a696-7e85abed0d31,0.76051366,215
cfd54258-3263-4d6b-ae58-2c9cfabf0c24,1.0386934,216
d20f9c97-030b-4c98-bc3a-cae2b7f3e407,0.13328987,217
d6a18a3f-1f8b-4f6f-b65d-3245834fc5ef,0.05827859,218
d707408e-b926-4520-bd93-66f6b6dd56cc,1.6902626,219
da48a0ec-de61-439f-aee4-3213bfda370c,0.45348614,220
da658df5-2864-4406-b22d-e32907efdda6,0.11028454,221
dca22bbe-8ef1-410d-a961-b7172ff83f92,1.7858515,222
deea8740-0019-476d-b838-86d534383020,1.8458698,223
e033ad91-f52b-4185-8851-50c2bec1c133,1.2153816,224
ea04a5f9-767a-4d60-856a-39894f87379a,0.6864072,225
eae66a8d-012c-4ba5-a49e-b9d080ea9e52,0.7628813,226
eafe586a-1320-4649-835d-743d20792c77,1.5950944,227
eb385dff-65fe-4e20-838f-d1373752a099,1.2486286,228
eb969419-3cd9-4b16-aacc-6e5d998fe788,0.95549023,229
ed637800-f49f-4b1e-bdc0-6e4673d736ee,0.3233266,230
eec154e5-5874-450a-a98c-ddb681e0fe3f,2.9323478,231
efd62220-3c4d-4d90-9529-c62047ede81c,2.037908,232
f0475b98-d8a9-45af-a9fa-47c1b9392723,0.54647756,233
f3450cb0-9ad0-46a2-8e49-6f1dbe548279,0.4340862,234
f4de3eb4-1c30-44c3-b241-bbabada24ba3,0.0037893506,235
f6543121-e835-4116-acb1-a7c9a09a4826,1.4990736,236
faa1df90-ff2f-4548-a449-d05a71d10641,1.9756049,237
fc16e6c2-a9b9-4e39-a96b-1e1bfbac3083,0.25806934,238
fc247fe9-c6ca-441b-a100-5d646ad9422b,0.2325449,239
fcc8e759-a2c6-4758-b615-c3f1694c1716,2.0682778,240
068d89be-e505-4b15-99b7-5574a3f0a5ac,1.7915539,241
098483b8-5ca3-49de-8929-5de21f65a1fb,1.2973285,242
0a530dab-e325-4999-a44f-9cbd89ddc011,0.72793007,243
0ac35824-a4b4-4a0b-ba16-7695845312af,0.3569737,244
0ac3bb63-f342-4756-b746-d4871e9d1b0a,0.54082286,245
0d30e166-a204-4c71-b3d0-520e2a8f6d4f,0.81891274,246
0e1d9422-b2f3-4b60-ac62-00dde428050e,0.6584795,247
0f6191ea-e180-4bc8-b737-ccaa4566368f,0.26403973,248
118d6d8e-8aef-4ee8-a811-0d06d2c81b52,0.22937627,249
157cdf3d-27ca-4c55-82a2-8a8735ff6760,0.14378615,250
1ac7e86c-9f9c-44d1-8f27-137437aca6a4,0.1589841,251
